,qid,no,doc,rel
2495,93,0,clueweb12-1009wb-67-09363,0
2496,93,0,clueweb12-0108wb-57-22385,0
2498,93,0,clueweb12-1901wb-71-08952,0
2499,93,0,clueweb12-0606wb-76-06432,0
2501,93,0,clueweb12-0501wb-23-01624,0
2502,93,0,clueweb12-1100tw-87-01486,0
2503,93,0,clueweb12-0500wb-18-06600,2
2504,93,0,clueweb12-1109wb-10-29026,0
2505,93,0,clueweb12-1415wb-39-28305,0
2506,93,0,clueweb12-1106wb-94-15574,0
2507,93,0,clueweb12-0818wb-39-18922,0
2508,93,0,clueweb12-0606wb-13-25897,0
2509,97,0,clueweb12-1315wb-97-06788,0
2510,97,0,clueweb12-1401wb-06-15738,1
2511,97,0,clueweb12-0002wb-72-36592,1
2512,97,0,clueweb12-0005wb-04-26763,0
2513,97,0,clueweb12-0002wb-58-30459,0
2515,97,0,clueweb12-0711wb-47-23961,0
2516,97,0,clueweb12-0310wb-38-23673,0
2517,97,0,clueweb12-0901wb-17-17027,0
2518,97,0,clueweb12-0005wb-04-14886,1
2520,97,0,clueweb12-1108wb-65-12606,0
2521,97,0,clueweb12-1813wb-95-10284,0
2522,97,0,clueweb12-1606wb-36-15323,0
2523,97,0,clueweb12-0002wb-58-34580,2
2524,97,0,clueweb12-0002wb-58-34581,1
2525,97,0,clueweb12-1105wb-98-20050,0
2526,97,0,clueweb12-0200wb-98-27927,0
2527,97,0,clueweb12-0600tw-19-14048,0
2529,97,0,clueweb12-0006wb-93-13738,0
2530,97,0,clueweb12-0202wb-00-06640,0
2531,97,0,clueweb12-0400wb-96-11795,0
2532,97,0,clueweb12-0105wb-91-03366,2
2533,97,0,clueweb12-1904wb-72-04425,0
2534,97,0,clueweb12-0000wb-01-00005,0
2535,97,0,clueweb12-0008wb-63-10253,0
2536,97,0,clueweb12-0002wb-58-34577,1
2537,97,0,clueweb12-0001wb-27-30371,0
2538,97,0,clueweb12-0001wb-37-08907,0
2539,97,0,clueweb12-0002wb-58-34578,1
2540,97,0,clueweb12-1000wb-35-23662,0
2541,97,0,clueweb12-0000wb-58-30564,1
2542,97,0,clueweb12-0103wb-58-08089,0
2543,97,0,clueweb12-0001wb-04-26372,0
2544,62,0,clueweb12-0400wb-07-10283,0
2545,62,0,clueweb12-0005wb-70-08899,0
2546,62,0,clueweb12-0011wb-28-12164,0
2547,62,0,clueweb12-0102wb-76-30953,0
2548,62,0,clueweb12-0601wb-45-31289,0
2549,62,0,clueweb12-0401wb-39-08095,0
2550,62,0,clueweb12-0012wb-96-02304,0
2551,62,0,clueweb12-0202wb-15-07781,0
2552,62,0,clueweb12-1009wb-14-22617,0
2553,62,0,clueweb12-0602wb-25-20930,0
2554,62,0,clueweb12-1009wb-30-27922,0
2555,62,0,clueweb12-1110wb-91-17804,0
2556,62,0,clueweb12-1009wb-17-19698,0
2557,62,0,clueweb12-0911wb-85-11451,0
2558,62,0,clueweb12-0100wb-89-29919,0
2559,62,0,clueweb12-1216wb-35-02624,0
2560,62,0,clueweb12-0202wb-61-06824,0
2561,62,0,clueweb12-0307wb-10-09320,0
2562,62,0,clueweb12-0400wb-37-04563,0
2563,62,0,clueweb12-1209wb-18-04486,0
2564,62,0,clueweb12-0200wb-65-14139,0
2565,62,0,clueweb12-1400tw-18-20182,0
2566,62,0,clueweb12-0302wb-32-19302,1
2567,62,0,clueweb12-0501wb-34-00383,0
2569,62,0,clueweb12-0310wb-50-24344,0
2570,62,0,clueweb12-1604wb-64-07759,0
2571,62,0,clueweb12-0202wb-47-13286,0
2572,62,0,clueweb12-1805wb-15-21025,0
2573,62,0,clueweb12-1900wb-92-14581,0
2574,62,0,clueweb12-0006wb-91-24247,0
2575,62,0,clueweb12-0302wb-64-19467,1
2576,62,0,clueweb12-0510wb-18-26114,0
2577,62,0,clueweb12-1300wb-41-21833,0
2578,62,0,clueweb12-1011wb-45-19124,0
2579,62,0,clueweb12-0007wb-44-31345,0
2580,62,0,clueweb12-1011wb-56-19391,0
2581,62,0,clueweb12-0301wb-85-09681,1
2582,62,0,clueweb12-1000tw-95-01126,0
2583,96,0,clueweb12-0200wb-14-00703,1
2584,96,0,clueweb12-0908wb-10-10489,0
2587,96,0,clueweb12-0714wb-00-07695,0
2588,96,0,clueweb12-0411wb-36-23119,0
2589,96,0,clueweb12-0913wb-76-12179,0
2590,96,0,clueweb12-0109wb-16-14460,0
2591,96,0,clueweb12-0810wb-81-20646,0
2592,96,0,clueweb12-0815wb-57-26732,0
2593,96,0,clueweb12-0108wb-27-19061,2
2594,96,0,clueweb12-1809wb-55-05921,2
2595,96,0,clueweb12-1009wb-68-24123,0
2596,96,0,clueweb12-1018wb-83-16530,0
2597,96,0,clueweb12-1814wb-32-18797,0
2598,96,0,clueweb12-0908wb-40-26400,0
2599,96,0,clueweb12-1809wb-75-06815,0
2600,96,0,clueweb12-1908wb-74-08478,2
2601,96,0,clueweb12-0800tw-51-06608,0
2602,96,0,clueweb12-0312wb-22-18096,0
2603,96,0,clueweb12-0906wb-98-12684,0
2605,96,0,clueweb12-0408wb-14-04464,0
2606,96,0,clueweb12-0509wb-35-25499,1
2607,96,0,clueweb12-1012wb-18-18677,0
2608,96,0,clueweb12-1804wb-50-00973,1
2609,96,0,clueweb12-1911wb-25-22084,0
2610,96,0,clueweb12-0204wb-62-08416,1
2611,96,0,clueweb12-0509wb-60-16508,0
2612,96,0,clueweb12-0202wb-39-31152,1
2613,96,0,clueweb12-1813wb-36-04662,0
2614,96,0,clueweb12-1203wb-09-27388,0
2615,96,0,clueweb12-0408wb-58-14824,0
2616,96,0,clueweb12-1215wb-85-14521,0
2618,96,0,clueweb12-1614wb-86-03894,0
2619,96,0,clueweb12-1711wb-84-20551,0
2620,96,0,clueweb12-1908wb-41-30572,2
2621,96,0,clueweb12-0202wb-33-02267,1
2622,96,0,clueweb12-0208wb-37-04521,0
2623,96,0,clueweb12-0206wb-82-15078,0
2624,96,0,clueweb12-0907wb-03-19765,0
2625,96,0,clueweb12-0604wb-92-26112,0
2626,96,0,clueweb12-0202wb-48-09193,1
2627,96,0,clueweb12-0010wb-53-01853,0
2628,96,0,clueweb12-0211wb-42-09988,2
2629,96,0,clueweb12-1809wb-39-19951,0
2630,96,0,clueweb12-1810wb-79-03342,2
2631,96,0,clueweb12-1600wb-58-08348,0
2632,96,0,clueweb12-0612wb-34-23508,0
2634,96,0,clueweb12-1300wb-44-01950,1
2635,96,0,clueweb12-1904wb-96-08315,0
2636,96,0,clueweb12-0205wb-83-03927,0
2637,96,0,clueweb12-0107wb-40-01288,0
2638,96,0,clueweb12-0201wb-75-24905,1
2639,96,0,clueweb12-1300wb-44-01956,1
2640,96,0,clueweb12-0210wb-16-02641,0
2641,96,0,clueweb12-0714wb-18-20934,1
2642,96,0,clueweb12-1310wb-44-11986,0
2644,96,0,clueweb12-1616wb-79-14222,0
2645,73,0,clueweb12-0604wb-14-17243,0
2646,73,0,clueweb12-1704wb-62-03505,1
2647,73,0,clueweb12-0001wb-84-26469,1
2648,73,0,clueweb12-0902wb-23-08443,1
2649,73,0,clueweb12-1117wb-30-20999,1
2650,73,0,clueweb12-1511wb-81-18085,0
2651,73,0,clueweb12-1218wb-45-06077,0
2652,73,0,clueweb12-1118wb-19-24352,2
2653,73,0,clueweb12-1508wb-05-24392,1
2654,73,0,clueweb12-1806wb-60-15815,1
2655,73,0,clueweb12-0101wb-01-00508,1
2656,73,0,clueweb12-0301wb-19-22244,2
2657,73,0,clueweb12-0000tw-35-21135,1
2658,73,0,clueweb12-1515wb-49-11668,1
2659,73,0,clueweb12-0300wb-04-27671,0
2660,73,0,clueweb12-1407wb-83-01423,1
2661,73,0,clueweb12-1101tw-06-04814,2
2662,73,0,clueweb12-0905wb-64-22556,0
2663,73,0,clueweb12-0917wb-60-09022,2
2664,73,0,clueweb12-0100wb-57-25418,1
2665,73,0,clueweb12-0012wb-04-20181,1
2666,73,0,clueweb12-0107wb-94-19238,0
2667,73,0,clueweb12-0212wb-24-09128,2
2669,73,0,clueweb12-0002wb-34-16012,2
2670,73,0,clueweb12-0304wb-98-13243,0
2671,73,0,clueweb12-0302wb-55-04209,2
2672,91,0,clueweb12-0201wb-29-31591,0
2673,91,0,clueweb12-0306wb-58-21948,0
2674,91,0,clueweb12-1806wb-38-09608,0
2675,91,0,clueweb12-0212wb-29-22861,0
2676,91,0,clueweb12-1400wb-03-20968,0
2677,91,0,clueweb12-0203wb-03-27695,0
2678,91,0,clueweb12-1212wb-03-22544,0
2679,91,0,clueweb12-1300tw-86-08173,1
2680,91,0,clueweb12-0111wb-89-21439,0
2681,91,0,clueweb12-0805wb-56-26391,0
2682,91,0,clueweb12-1405wb-73-12958,0
2683,91,0,clueweb12-1301wb-46-23824,0
2684,91,0,clueweb12-0106wb-41-08800,0
2685,91,0,clueweb12-0011wb-60-27834,0
2686,91,0,clueweb12-0810wb-00-06776,0
2687,91,0,clueweb12-1019wb-55-19437,0
2689,91,0,clueweb12-0104wb-79-09108,0
2690,91,0,clueweb12-0407wb-16-17307,0
2691,91,0,clueweb12-1413wb-94-04951,0
2692,91,0,clueweb12-1020wb-40-05672,0
2694,91,0,clueweb12-0505wb-16-16610,0
2695,91,0,clueweb12-1216wb-42-21036,0
2696,91,0,clueweb12-1006wb-58-12637,0
2697,91,0,clueweb12-1306wb-49-06042,0
2698,91,0,clueweb12-0309wb-14-10310,0
2699,91,0,clueweb12-0408wb-33-05626,0
2700,91,0,clueweb12-1407wb-08-22082,2
2701,91,0,clueweb12-1009wb-01-26199,0
2702,91,0,clueweb12-0306wb-76-32413,0
2703,91,0,clueweb12-0817wb-06-05584,0
2704,91,0,clueweb12-0204wb-82-26208,0
2705,91,0,clueweb12-1406wb-93-20830,0
2706,91,0,clueweb12-1409wb-68-04583,0
2707,91,0,clueweb12-1303wb-58-05620,0
2708,91,0,clueweb12-0303wb-94-09100,0
2709,91,0,clueweb12-0700wb-90-19409,1
2710,91,0,clueweb12-0008wb-99-05113,0
2711,91,0,clueweb12-0812wb-61-14830,0
2712,91,0,clueweb12-1516wb-66-01799,0
2714,61,0,clueweb12-1712wb-95-05471,0
2715,61,0,clueweb12-1014wb-29-14561,0
2716,61,0,clueweb12-1411wb-25-14634,0
2717,61,0,clueweb12-0003wb-73-00731,0
2718,61,0,clueweb12-1111wb-39-00719,0
2719,61,0,clueweb12-1712wb-99-29824,0
2720,61,0,clueweb12-1412wb-67-19440,0
2722,61,0,clueweb12-1904wb-90-13405,0
2723,61,0,clueweb12-1213wb-59-19490,0
2724,61,0,clueweb12-1514wb-74-02147,0
2725,61,0,clueweb12-0111wb-06-28460,0
2726,61,0,clueweb12-1804wb-99-20609,0
2727,61,0,clueweb12-0006wb-92-05236,0
2728,61,0,clueweb12-1100tw-66-16379,0
2729,61,0,clueweb12-0206wb-95-08997,0
2730,61,0,clueweb12-1301wb-81-02941,0
2731,61,0,clueweb12-0108wb-02-20073,0
2732,61,0,clueweb12-1411wb-29-08603,0
2734,61,0,clueweb12-1708wb-38-15922,0
2735,61,0,clueweb12-1713wb-59-18014,0
2736,61,0,clueweb12-1800tw-43-08878,0
2737,61,0,clueweb12-0300tw-83-17007,0
2738,61,0,clueweb12-0300wb-15-11159,0
2739,61,0,clueweb12-0605wb-29-30060,2
2740,61,0,clueweb12-1400wb-06-30596,2
2741,61,0,clueweb12-1515wb-09-25526,0
2742,61,0,clueweb12-0906wb-29-01085,0
2743,61,0,clueweb12-1900tw-37-16227,0
2744,61,0,clueweb12-0307wb-46-08640,0
2745,61,0,clueweb12-1609wb-75-33310,0
2746,61,0,clueweb12-1713wb-74-24315,0
2747,61,0,clueweb12-0004wb-53-27379,0
2748,61,0,clueweb12-0109wb-51-21770,0
2749,61,0,clueweb12-1100tw-22-15187,0
2750,61,0,clueweb12-1911wb-01-10835,1
2751,61,0,clueweb12-0405wb-15-15416,1
2752,61,0,clueweb12-1500wb-48-20043,0
2753,61,0,clueweb12-1020wb-16-23496,0
2754,61,0,clueweb12-0904wb-33-14589,0
2755,61,0,clueweb12-1910wb-39-01758,0
2756,61,0,clueweb12-1410wb-69-01807,0
2757,61,0,clueweb12-1414wb-92-10819,0
2758,72,0,clueweb12-0203wb-24-22051,1
2759,72,0,clueweb12-0203wb-32-33486,2
2760,72,0,clueweb12-1715wb-32-12167,2
2761,72,0,clueweb12-0919wb-54-24425,1
2762,72,0,clueweb12-1712wb-47-21084,0
2763,72,0,clueweb12-1509wb-85-14985,0
2764,72,0,clueweb12-1111wb-95-21411,2
2765,72,0,clueweb12-0203wb-55-28445,1
2766,72,0,clueweb12-1705wb-85-08333,2
2767,72,0,clueweb12-0003wb-82-30053,0
2768,72,0,clueweb12-0200wb-27-00464,1
2769,72,0,clueweb12-0300tw-73-15423,2
2770,72,0,clueweb12-0002wb-66-04341,0
2771,72,0,clueweb12-1315wb-20-21097,0
2772,72,0,clueweb12-1314wb-85-07929,0
2774,72,0,clueweb12-0104wb-46-08475,2
2776,72,0,clueweb12-1314wb-32-26269,2
2777,72,0,clueweb12-0003wb-33-32359,0
2778,72,0,clueweb12-1008wb-10-02684,1
2780,72,0,clueweb12-1314wb-75-14589,0
2781,72,0,clueweb12-0209wb-37-31248,0
2782,72,0,clueweb12-0310wb-04-09325,0
2783,72,0,clueweb12-0409wb-88-18525,2
2784,72,0,clueweb12-0401tw-16-02472,0
2785,72,0,clueweb12-1909wb-14-07691,0
2787,72,0,clueweb12-1112wb-03-03629,2
2788,72,0,clueweb12-1015wb-16-04369,0
2789,72,0,clueweb12-1313wb-89-20295,0
2790,82,0,clueweb12-0008wb-59-31699,2
2791,82,0,clueweb12-0804wb-87-03718,2
2792,82,0,clueweb12-1302wb-61-25993,1
2793,82,0,clueweb12-1500tw-34-10562,0
2794,82,0,clueweb12-1914wb-21-07316,1
2795,82,0,clueweb12-0110wb-09-31222,2
2796,82,0,clueweb12-1004wb-06-17556,1
2797,82,0,clueweb12-0401wb-53-11518,0
2799,82,0,clueweb12-0604wb-21-20545,1
2800,82,0,clueweb12-0002wb-81-10699,2
2801,82,0,clueweb12-0001wb-59-38753,0
2802,82,0,clueweb12-1713wb-71-20040,2
2803,82,0,clueweb12-0810wb-31-12958,2
2804,82,0,clueweb12-0102wb-47-35028,2
2805,82,0,clueweb12-0104wb-81-26823,1
2806,82,0,clueweb12-0110wb-52-18558,1
2807,82,0,clueweb12-0813wb-28-20927,1
2808,82,0,clueweb12-1300wb-43-07313,1
2809,82,0,clueweb12-1103wb-54-24863,1
2810,82,0,clueweb12-0400wb-85-10364,2
2811,82,0,clueweb12-0102wb-27-08504,2
2812,82,0,clueweb12-1117wb-87-20154,1
2813,82,0,clueweb12-0511wb-32-30192,1
2814,82,0,clueweb12-1702wb-09-06171,2
2815,82,0,clueweb12-0111wb-54-05014,2
2816,82,0,clueweb12-0512wb-30-00223,2
2817,82,0,clueweb12-0103wb-53-30752,0
2818,82,0,clueweb12-1702wb-62-20304,0
2819,82,0,clueweb12-1414wb-88-23054,2
2820,82,0,clueweb12-0106wb-47-05152,2
2821,82,0,clueweb12-0011wb-85-08647,2
2822,82,0,clueweb12-0811wb-51-25561,1
2824,82,0,clueweb12-0209wb-05-18388,2
2825,82,0,clueweb12-0112wb-31-28164,2
2826,100,0,clueweb12-0809wb-69-20500,0
2827,100,0,clueweb12-1500tw-37-11708,0
2829,100,0,clueweb12-1601wb-44-10502,0
2830,100,0,clueweb12-0708wb-43-14121,0
2831,100,0,clueweb12-0900tw-50-10644,0
2832,100,0,clueweb12-0012wb-31-22877,0
2833,100,0,clueweb12-0105wb-69-03101,0
2834,100,0,clueweb12-0612wb-19-00414,1
2835,100,0,clueweb12-0900tw-50-10645,0
2837,100,0,clueweb12-1512wb-96-10332,1
2838,100,0,clueweb12-0012wb-15-01269,0
2839,100,0,clueweb12-1100tw-49-05402,0
2840,100,0,clueweb12-1314wb-68-15327,0
2841,100,0,clueweb12-1213wb-15-28891,1
2843,100,0,clueweb12-1018wb-75-04075,0
2844,100,0,clueweb12-0300wb-06-22548,1
2845,100,0,clueweb12-0800wb-21-10162,1
2847,100,0,clueweb12-0112wb-26-12055,1
2848,100,0,clueweb12-1216wb-87-01667,1
2849,100,0,clueweb12-0004wb-73-23813,1
2850,100,0,clueweb12-1018wb-75-04066,0
2851,100,0,clueweb12-0400wb-22-16393,1
2852,100,0,clueweb12-0307wb-18-08182,0
2853,100,0,clueweb12-1412wb-45-10812,0
2854,100,0,clueweb12-0206wb-03-13936,0
2857,100,0,clueweb12-0400wb-09-20739,0
2858,100,0,clueweb12-1509wb-05-28610,1
2859,100,0,clueweb12-0000wb-41-29385,0
2860,100,0,clueweb12-0300tw-66-03421,0
2861,100,0,clueweb12-0000tw-01-02230,2
2862,100,0,clueweb12-0602wb-45-30755,0
2863,100,0,clueweb12-0406wb-47-25881,0
2864,100,0,clueweb12-1000tw-36-03099,0
2865,100,0,clueweb12-1806wb-25-26496,0
2867,89,0,clueweb12-0406wb-94-24672,0
2868,89,0,clueweb12-1716wb-45-25481,0
2869,89,0,clueweb12-0107wb-45-07238,0
2870,89,0,clueweb12-0506wb-41-23000,0
2871,89,0,clueweb12-0707wb-36-05539,0
2872,89,0,clueweb12-1506wb-64-04938,0
2873,89,0,clueweb12-1904wb-00-10999,0
2875,89,0,clueweb12-0300tw-65-09327,0
2876,89,0,clueweb12-0402wb-61-08723,0
2877,89,0,clueweb12-1702wb-01-11800,0
2878,89,0,clueweb12-1701wb-48-06180,0
2879,89,0,clueweb12-1608wb-18-15092,0
2880,89,0,clueweb12-0103wb-30-17644,0
2881,89,0,clueweb12-1013wb-51-07185,0
2883,89,0,clueweb12-0506wb-37-00124,0
2884,89,0,clueweb12-1903wb-69-12385,0
2885,89,0,clueweb12-0716wb-55-03778,1
2886,89,0,clueweb12-1609wb-84-14145,2
2887,89,0,clueweb12-1609wb-84-14147,2
2888,89,0,clueweb12-0500wb-72-29177,0
2890,89,0,clueweb12-0500wb-71-25068,0
2892,89,0,clueweb12-0916wb-96-19181,0
2893,89,0,clueweb12-1811wb-83-28164,0
2894,89,0,clueweb12-1316wb-13-12657,0
2895,89,0,clueweb12-0610wb-45-22769,0
2896,89,0,clueweb12-0610wb-45-22768,0
2897,89,0,clueweb12-1904wb-07-11220,0
2898,89,0,clueweb12-1800wb-44-24147,0
2899,89,0,clueweb12-1906wb-47-00100,0
2900,89,0,clueweb12-0012wb-53-16717,0
2901,89,0,clueweb12-1904wb-33-07078,0
2902,89,0,clueweb12-1405wb-81-18798,0
2903,89,0,clueweb12-0900tw-71-10488,0
2904,89,0,clueweb12-1904wb-21-09500,0
2905,89,0,clueweb12-0101wb-79-15858,0
2907,89,0,clueweb12-0110wb-31-29202,0
2908,89,0,clueweb12-0817wb-09-11900,0
2909,89,0,clueweb12-0908wb-02-04932,0
2911,89,0,clueweb12-0309wb-72-09841,2
2912,89,0,clueweb12-1508wb-38-13970,1
2913,89,0,clueweb12-1217wb-49-25603,0
2915,89,0,clueweb12-0403wb-57-20273,0
2916,89,0,clueweb12-1506wb-96-20856,1
2917,89,0,clueweb12-1800wb-87-15753,0
2918,65,0,clueweb12-0307wb-28-31677,0
2919,65,0,clueweb12-1910wb-68-07135,0
2920,65,0,clueweb12-0000tw-03-11176,0
2921,65,0,clueweb12-0604wb-32-03316,0
2922,65,0,clueweb12-1415wb-97-04246,0
2923,65,0,clueweb12-1311wb-53-14313,0
2924,65,0,clueweb12-0109wb-39-00979,0
2925,65,0,clueweb12-0309wb-41-25263,0
2926,65,0,clueweb12-0500wb-59-07730,0
2927,65,0,clueweb12-1611wb-14-23432,0
2928,65,0,clueweb12-1907wb-82-12258,0
2929,65,0,clueweb12-1300tw-38-07860,0
2930,65,0,clueweb12-1400tw-34-04503,0
2931,65,0,clueweb12-1608wb-67-04172,0
2932,65,0,clueweb12-0507wb-60-13262,0
2933,65,0,clueweb12-0803wb-25-26768,0
2934,65,0,clueweb12-0504wb-50-25050,0
2935,65,0,clueweb12-1700tw-27-10041,0
2936,65,0,clueweb12-1112wb-08-19277,1
2937,65,0,clueweb12-0301tw-44-21564,0
2938,65,0,clueweb12-1314wb-49-15273,0
2939,65,0,clueweb12-0800tw-02-01961,0
2940,65,0,clueweb12-0004wb-67-37281,0
2941,65,0,clueweb12-0511wb-71-17423,0
2943,65,0,clueweb12-0100tw-04-09237,0
2944,65,0,clueweb12-0405wb-67-00020,2
2945,65,0,clueweb12-1600wb-66-25920,0
2946,65,0,clueweb12-0210wb-55-12578,0
2947,65,0,clueweb12-0805wb-40-00890,0
2948,65,0,clueweb12-0809wb-31-18940,0
2949,65,0,clueweb12-1705wb-03-30137,0
2950,65,0,clueweb12-0203wb-36-07018,0
2951,65,0,clueweb12-1909wb-36-24300,0
2952,65,0,clueweb12-0608wb-69-23708,0
2953,65,0,clueweb12-0700tw-83-14497,0
2955,65,0,clueweb12-1115wb-19-14682,0
2956,65,0,clueweb12-1810wb-18-08754,0
2958,65,0,clueweb12-0108wb-98-32240,0
2959,65,0,clueweb12-0717wb-27-19447,0
2960,64,0,clueweb12-0001wb-91-06247,1
2961,64,0,clueweb12-0103wb-18-10451,1
2962,64,0,clueweb12-0512wb-47-28424,0
2963,64,0,clueweb12-0100tw-21-15276,0
2964,64,0,clueweb12-0002wb-43-37152,0
2965,64,0,clueweb12-0002wb-43-37151,0
2966,64,0,clueweb12-1402wb-59-18397,0
2967,64,0,clueweb12-0002wb-58-27940,1
2968,64,0,clueweb12-0811wb-96-07949,0
2969,64,0,clueweb12-1805wb-78-00357,0
2970,64,0,clueweb12-0301tw-44-02220,0
2971,64,0,clueweb12-0103wb-10-29235,0
2972,64,0,clueweb12-0400wb-70-06807,0
2973,64,0,clueweb12-0001wb-59-36674,1
2974,64,0,clueweb12-1414wb-92-27117,0
2975,64,0,clueweb12-0308wb-11-09866,0
2976,64,0,clueweb12-0007wb-52-02537,0
2977,64,0,clueweb12-0404wb-82-16845,0
2978,64,0,clueweb12-0700wb-16-18063,0
2979,64,0,clueweb12-0707wb-60-12331,0
2980,64,0,clueweb12-1200wb-32-16745,1
2981,64,0,clueweb12-0102wb-05-17914,0
2982,64,0,clueweb12-1506wb-60-07127,0
2983,64,0,clueweb12-0013wb-64-03764,0
2984,64,0,clueweb12-0907wb-14-23751,0
2985,64,0,clueweb12-0800tw-64-19998,0
2986,64,0,clueweb12-1002wb-27-05922,0
2987,64,0,clueweb12-0704wb-81-09267,0
2988,64,0,clueweb12-0706wb-25-19531,0
2989,64,0,clueweb12-0404wb-86-29344,0
2991,64,0,clueweb12-0703wb-72-30307,0
2992,64,0,clueweb12-0806wb-81-12898,0
2993,56,0,clueweb12-0111wb-11-23913,0
2995,56,0,clueweb12-1904wb-36-09751,2
2996,56,0,clueweb12-0904wb-69-22615,2
2997,56,0,clueweb12-1502wb-18-15505,1
2999,56,0,clueweb12-0010wb-64-15129,2
3000,56,0,clueweb12-0100wb-06-09904,0
3001,56,0,clueweb12-0901wb-77-03075,2
3002,56,0,clueweb12-0013wb-09-26548,1
3004,56,0,clueweb12-0904wb-83-24566,2
3005,56,0,clueweb12-0410wb-61-05809,2
3006,56,0,clueweb12-0204wb-36-18829,1
3007,56,0,clueweb12-1506wb-10-16786,2
3008,56,0,clueweb12-0410wb-61-05808,2
3010,56,0,clueweb12-0908wb-53-07966,2
3011,56,0,clueweb12-0915wb-45-05514,0
3014,56,0,clueweb12-0207wb-28-09304,1
3016,56,0,clueweb12-0915wb-13-08150,1
3017,56,0,clueweb12-0203wb-16-22666,0
3018,56,0,clueweb12-0207wb-06-14862,2
3019,56,0,clueweb12-1700wb-08-16131,0
3021,56,0,clueweb12-0300wb-90-00114,0
3022,56,0,clueweb12-0305wb-71-32806,1
3024,56,0,clueweb12-1200tw-98-04285,0
3025,56,0,clueweb12-0010wb-08-05095,2
3027,56,0,clueweb12-0102wb-81-13699,2
3028,56,0,clueweb12-1800wb-41-18751,2
3029,56,0,clueweb12-0110wb-78-28431,1
3030,56,0,clueweb12-0603wb-61-03908,1
3031,56,0,clueweb12-0208wb-01-10731,2
3032,56,0,clueweb12-0201wb-71-00956,2
3033,56,0,clueweb12-1218wb-46-07569,2
3035,56,0,clueweb12-1900wb-57-14405,1
3036,56,0,clueweb12-0011wb-36-31493,2
3037,56,0,clueweb12-0208wb-26-26433,2
3038,56,0,clueweb12-0915wb-45-05522,1
3039,78,0,clueweb12-1015wb-14-22230,0
3040,78,0,clueweb12-1211wb-01-21381,0
3041,78,0,clueweb12-1501wb-96-23946,2
3043,78,0,clueweb12-1607wb-47-06054,2
3044,78,0,clueweb12-1211wb-46-04504,0
3045,78,0,clueweb12-0105wb-90-05242,2
3046,78,0,clueweb12-1805wb-30-02911,0
3047,78,0,clueweb12-0800tw-22-06801,1
3049,78,0,clueweb12-0611wb-31-13816,0
3050,78,0,clueweb12-1808wb-80-10339,2
3051,78,0,clueweb12-0007wb-33-10664,0
3052,78,0,clueweb12-1805wb-48-12438,0
3053,78,0,clueweb12-0000wb-98-33881,0
3054,78,0,clueweb12-1511wb-58-16474,0
3055,78,0,clueweb12-0007wb-81-22799,0
3056,78,0,clueweb12-1516wb-79-16924,2
3057,78,0,clueweb12-1613wb-83-27256,0
3058,78,0,clueweb12-1300wb-86-35413,0
3059,78,0,clueweb12-1613wb-95-18022,0
3060,78,0,clueweb12-0809wb-99-09741,0
3061,78,0,clueweb12-1509wb-68-24073,1
3062,78,0,clueweb12-1700wb-32-23418,0
3063,78,0,clueweb12-0100tw-31-17801,0
3064,78,0,clueweb12-0211wb-75-22420,0
3065,78,0,clueweb12-1703wb-00-25359,2
3067,78,0,clueweb12-0500wb-77-18730,2
3068,78,0,clueweb12-0915wb-72-21778,0
3069,78,0,clueweb12-0400wb-12-03762,0
3070,81,0,clueweb12-1302wb-55-19811,0
3071,81,0,clueweb12-0705wb-85-14078,0
3072,81,0,clueweb12-0200wb-48-29310,0
3073,81,0,clueweb12-0610wb-31-26340,0
3075,81,0,clueweb12-1102wb-41-06291,0
3076,81,0,clueweb12-1103wb-62-09288,0
3077,81,0,clueweb12-1400wb-34-05805,0
3079,81,0,clueweb12-0309wb-46-24134,0
3080,81,0,clueweb12-0105wb-60-22777,0
3081,81,0,clueweb12-0307wb-56-16375,0
3082,81,0,clueweb12-0606wb-68-02683,0
3083,81,0,clueweb12-0710wb-70-16341,0
3084,81,0,clueweb12-1713wb-05-20631,0
3085,81,0,clueweb12-1616wb-48-29292,2
3086,81,0,clueweb12-0004wb-30-07553,0
3088,81,0,clueweb12-0103wb-80-10603,0
3089,81,0,clueweb12-0202wb-36-20012,0
3090,81,0,clueweb12-0812wb-93-07513,0
3091,81,0,clueweb12-0813wb-07-27767,1
3092,81,0,clueweb12-0004wb-91-16776,0
3093,81,0,clueweb12-0112wb-68-19698,2
3094,81,0,clueweb12-1207wb-02-18526,0
3095,81,0,clueweb12-0511wb-01-03036,0
3096,81,0,clueweb12-1118wb-30-05619,2
3097,81,0,clueweb12-0308wb-81-15302,0
3098,81,0,clueweb12-0000wb-70-11489,2
3099,81,0,clueweb12-0304wb-11-06000,0
3100,81,0,clueweb12-1905wb-61-03274,2
3101,81,0,clueweb12-1300tw-52-10433,0
3102,81,0,clueweb12-0301wb-66-05455,0
3103,81,0,clueweb12-1002wb-67-12020,0
3104,81,0,clueweb12-1610wb-70-02497,1
3105,81,0,clueweb12-0809wb-34-31083,0
3106,81,0,clueweb12-1010wb-30-22637,0
3107,81,0,clueweb12-0202wb-21-09323,1
3109,58,0,clueweb12-1202wb-03-02056,0
3110,58,0,clueweb12-0310wb-72-13061,0
3111,58,0,clueweb12-1103wb-34-11704,0
3112,58,0,clueweb12-1406wb-00-03295,2
3113,58,0,clueweb12-0306wb-42-24605,0
